IUSA Number,Y2019,Y2020,Y2021,Company Name,Address,City,State,ZIP Code,Primary SIC Description
73-534-3933,1,1,1,Poulet Bleu,3519 Butler St,Pittsburgh,PA,15201,Restaurants
73-546-9407,1,1,1,Dunkin',1000 Airport Blvd # A,Pittsburgh,PA,15231,Doughnuts
73-558-5794,1,1,1,Fun Asian Asian,11655 Frankstown Rd,Penn Hills,PA,15235,Restaurants
73-558-5794,1,1,1,Fun Asian Bistro,11655 Frankstown Rd,Pittsburgh,PA,15235,Restaurants
73-559-6333,1,1,1,Buford's Kitchen,1014 5th Ave,Pittsburgh,PA,15219,Restaurants
73-574-5647,1,1,1,Giovanni's Catering,121 6th St,Pittsburgh,PA,15222,Caterers
73-578-0814,1,1,1,Northeastern Kitchen,5824 Forbes Ave,Pittsburgh,PA,15217,Restaurants
73-578-1091,1,1,0,Starbucks,227 Summit Park Dr,Pittsburgh,PA,15275,Coffee Shops
73-578-1091,1,1,0,Starbucks,300 Davis Blvd,Pittsburgh,PA,15275,Coffee Shops
73-585-9280,1,1,0,Crazy Mocha South,2729 E Carson St,Pittsburgh,PA,15203,Coffee Shops
73-585-9361,1,1,1,Eat'n Park,4 Allegheny Ctr,Pittsburgh,PA,15212,Restaurants
73-585-9731,1,1,1,Brgr,1500 Washington Rd # 2202,Pittsburgh,PA,15228,Restaurants
73-585-9731,1,1,1,Btgr,1500 Washington Rd # 2202,Pittsburgh,PA,15228,Restaurants
73-605-4687,1,0,0,Molinaro Ristorante,2 Ppg Pl,Pittsburgh,PA,15222,Restaurants
73-611-4779,1,1,1,Bridges & Bourbon,930 Penn Ave,Pittsburgh,PA,15222,Restaurants
73-611-4779,1,1,1,Bridges & Bourbon,930 Penn Ave,Pittsburgh,PA,15222,Nonclassified Establishments
73-616-2661,1,1,1,Dnc Sandwich Express,7246 Kelly St,Pittsburgh,PA,15208,Restaurants
73-616-2661,1,1,1,Dnc Sandwich Express,7246 Kelly St,Pittsburgh,PA,15208,
73-626-2854,1,1,1,Namaste Momo Corner,4114 Saw Mill Run Blvd,Pittsburgh,PA,15227,Nonclassified Establishments
73-626-2854,1,1,1,Namaste Momo Corner,4114 Saw Mill Run Blvd,Pittsburgh,PA,15227,
73-632-5108,1,1,1,Chef Catering For A Day,1663 Broadway Ave # 2b,Pittsburgh,PA,15216,Caterers
73-632-5108,1,1,1,Chef Catering For A Day,66 Grace St # 1,Pittsburgh,PA,15205,Caterers
73-639-9118,1,0,0,Andora Restaurant,599 Dorseyville Rd,Pittsburgh,PA,15238,Restaurants
73-639-9461,0,0,1,Burgatory,1001 5th Ave,Pittsburgh,PA,15219,Restaurants
73-677-4020,0,0,1,Hmc,2275 Swallow Hill Rd,Pittsburgh,PA,15220,Restaurants
73-720-9277,1,1,1,Taco Diablo,299 Beverly Rd,Pittsburgh,PA,15216,Restaurants
73-723-0833,1,1,1,Siemprealgo,414 E Ohio St,Pittsburgh,PA,15212,Restaurants
73-729-7691,1,1,1,Spork Pit,5349 Penn Ave,Pittsburgh,PA,15224,Restaurants
73-729-7691,1,1,1,Spork Pit,5430 Penn Ave,Pittsburgh,PA,15206,Restaurants
73-729-7691,1,1,1,Spork Pit,5349 Penn Ave,Pittsburgh,PA,15224,
73-734-8445,1,1,1,Driftwood Oven,3615 Butler St,Pittsburgh,PA,15201,Restaurants
73-734-8481,1,1,1,Slice On Broadway,6004 Centre Ave,Pittsburgh,PA,15206,Pizza
73-734-8500,1,1,1,Parkers' Pgh,600 Brookline Blvd,Pittsburgh,PA,15226,Restaurants
73-735-9997,1,1,1,Cooks Catering,1934 Columbia Ave,Pittsburgh,PA,15218,Caterers
73-737-9952,1,0,0,Brgr,535 Liberty Ave # 101,Pittsburgh,PA,15222,Restaurants
73-740-8320,1,1,1,Mad Mex Waterworks,1041 Freeport Rd,Pittsburgh,PA,15238,Restaurants
73-740-8320,1,1,1,Mad Mex Waterworks,1041 Freeport Rd,Pittsburgh,PA,15238,Nonclassified Establishments
73-748-7616,0,1,1,Warehouse,1731 Murray Ave,Pittsburgh,PA,15217,Bars
73-755-9629,1,1,1,Ballroom On Baum,5335 Baum Blvd,Pittsburgh,PA,15224,Caterers
73-755-9629,1,1,1,Ballroom On Baum,5335 Baum Blvd,Pittsburgh,PA,15224,
73-761-4237,1,1,1,Hug Thai Noodle House,422 Semple St,Pittsburgh,PA,15213,Restaurants
73-777-1825,1,1,1,Acacia,2108 E Carson St,Pittsburgh,PA,15203,Restaurants
73-777-1825,1,1,1,Acacia,2108 E Carson St,Pittsburgh,PA,15203,Nonclassified Establishments
73-785-4739,1,1,1,Maxwell's Pizza,4500 Ohio River Blvd,Pittsburgh,PA,15202,Pizza
73-790-7078,0,2,0,Keystone Cafe,357 6th Ave,Pittsburgh,PA,15222,Restaurants
73-793-0380,1,1,1,Sushi Bomb LLC,6302 Robinson Center Dr # 5,Pittsburgh,PA,15205,Restaurants
73-794-4665,0,1,1,Common Place Coffee House,1501 Buena Vista St,Pittsburgh,PA,15212,Coffee Shops
73-794-4668,1,1,1,Maya Lee's Pizza,7615 Saltsburg Rd,Pittsburgh,PA,15239,Pizza
73-794-4668,1,1,1,Mayalee's,7615 Saltsburg Rd,Pittsburgh,PA,15239,Restaurants
73-798-4753,1,1,1,Eggs & Moore,2332 Arlington Ave,Pittsburgh,PA,15210,Eggs-Retail
73-798-4753,1,1,1,Eggs & Moore,2332 Arlington Ave,Pittsburgh,PA,15210,Restaurants
73-798-4755,1,1,1,Fritzy's Gourmet Deli,1926 Spring Garden Ave,Pittsburgh,PA,15212,Restaurants
73-798-4755,1,1,1,Fritzy's Gourmet Deli,1926 Spring Garden Ave,Pittsburgh,PA,15212,
73-821-7717,1,1,1,Burger King,564 Forbes Ave,Pittsburgh,PA,15219,Restaurants
73-832-4440,1,1,0,Slice On Broadway,115 Federal St,Pittsburgh,PA,15212,Pizza
73-837-9710,1,1,1,Giant Eagle,254 Yost Boulevard-Braddock,Pittsburgh,PA,15221,Grocers-Retail
73-839-7203,0,1,1,Scarpaci's,307 Shiloh St,Pittsburgh,PA,15211,Bars
73-842-5227,1,1,1,Walter's Southern Kitchen,4501 Butler St,Pittsburgh,PA,15201,Restaurants
73-842-6228,1,0,0,Krispy Krunchy Chicken,6109 Broad St,Pittsburgh,PA,15206,Restaurants
73-847-5897,1,1,1,Alchemy Dry Cut Lounge,3524 Butler St,Pittsburgh,PA,15201,Beauty Salons
73-847-5897,1,1,1,Alchemy Dry Cut Lounge LLC,3524 Butler St,Pittsburgh,PA,15201,Cocktail Lounges
73-853-1203,1,1,1,Chipotle Mexican Grill,8870 Covenant Ave,Pittsburgh,PA,15237,Restaurants
73-859-4412,1,1,1,Noodles & Company,476 Mcmasters Way,Pittsburgh,PA,15222,Restaurants
73-863-4201,1,1,1,Ash & Krish Pizza & Gryo,3507 Cable Pl,Pittsburgh,PA,15213,Restaurants
73-863-5213,1,1,1,Freshii,501 Grant St # 125,Pittsburgh,PA,15219,Restaurants
73-863-5213,1,1,1,Freshii,501 Grant St,Pittsburgh,PA,15219,Restaurants
73-869-7906,1,1,1,Firepitt Pizza The Block LLC,8011 Mcknight Rd # B,Pittsburgh,PA,15237,Restaurants
73-872-2304,1,1,1,Starbucks,4401 Penn Ave,Pittsburgh,PA,15224,Coffee Shops
73-880-3783,1,1,1,Beerhead Bar & Eatery,110 Federal St,Pittsburgh,PA,15212,Bars
73-881-4234,1,1,1,Mola,6018 Penn Ave,Pittsburgh,PA,15206,Restaurants
73-883-2756,1,0,0,Nola,24 Market Sq # 1,Pittsburgh,PA,15222,Restaurants
73-896-8495,1,1,1,Nr Gize Lifestyle Cafe,8700 Duncan Ave,Pittsburgh,PA,15237,Juice Bars
73-896-8495,1,1,1,Nrgize,8700 Duncan Ave,Pittsburgh,PA,15237,Juices-Retail
73-906-0455,1,1,1,Treats & Beans,118 Meyran Ave,Pittsburgh,PA,15213,Coffee Shops
73-911-3599,0,1,1,Two Dudes Dogs LLC,2108 Murray Ave,Pittsburgh,PA,15217,Restaurants
73-913-6626,1,1,1,Rocchio's Deli,1408 Potomac Ave,Pittsburgh,PA,15216,Restaurants
73-913-6626,1,1,1,Rocchio's Deli,1408 Potomac Ave,Pittsburgh,PA,15216,
73-917-4619,1,1,1,Milkshake Factory,6000 Penn Ave,Pittsburgh,PA,15206,Ice Cream Parlors
73-917-4699,1,1,1,Roots Natural Kitchen,3610 Forbes Ave,Pittsburgh,PA,15213,Restaurants
73-921-7218,1,1,1,Gino's Petite Dejeuner,55 Alpha Dr,Pittsburgh,PA,15238,Restaurants
73-928-8422,1,1,1,Masala House Indian Bistro,5102 Baum Blvd,Pittsburgh,PA,15224,Restaurants
73-982-5915,1,1,1,Blaze Pizza,8011b Mcknight Rd,Pittsburgh,PA,15237,Pizza
73-982-5915,1,1,1,Blaze Pizza,8011 Mcknight Rd # B,Pittsburgh,PA,15237,Pizza
73-985-2966,1,1,0,Andora Restaurant Fox Chapel,4116 Bristol St,Pittsburgh,PA,15207,Restaurants
73-991-6854,0,1,1,Il Tetto,942 Penn Ave,Pittsburgh,PA,15222,Restaurants
73-991-6854,0,1,1,Il Tetto,22 Market Sq,Pittsburgh,PA,15222,Nonclassified Establishments
73-999-4997,0,0,1,Jimmys Corporate Catering,3202 Willett Rd,Pittsburgh,PA,15227,Caterers
74-006-7247,0,0,1,Big Burrito Restaurant Group,229 S Highland Ave,Pittsburgh,PA,15206,Restaurants
74-006-7655,0,0,1,Domino's,1001 Ohio River Blvd,Pittsburgh,PA,15202,Pizza
74-006-8270,1,0,0,Lang Restaurant Group,Po Box 6765,Pittsburgh,PA,15212,Restaurant Management
74-013-8622,0,0,1,Primanti Bros,115 Federal St,Pittsburgh,PA,15212,Restaurants
74-013-8939,1,0,0,Subway,570 Chauvet Dr # Main,Pittsburgh,PA,15275,Restaurants
74-020-6570,0,1,0,Steel Cactus Southside,1831 E Carson St,Pittsburgh,PA,15203,Restaurants
74-033-1654,1,0,0,Common Plea Restaurant,310 Ross St,Pittsburgh,PA,15219,Restaurants
74-033-2177,0,1,1,Independent Brewing Co,1704 Shady Ave,Pittsburgh,PA,15217,Brewers (Mfrs)
74-035-1836,0,1,1,Two Sisters,216 N Highland Ave,Pittsburgh,PA,15206,Restaurants
74-039-6340,0,1,1,Subway Sandwiches & Salads,2022 E Carson St,Pittsburgh,PA,15203,Restaurants
74-046-2468,1,1,1,Flavors Famous Street Food,3231 Brighton Rd,Pittsburgh,PA,15212,Restaurants
74-053-3933,1,1,1,Chevere,11 Cherry St,Pittsburgh,PA,15223,Restaurants
74-053-3933,1,1,1,Chevere,11 Cherry Way,Pittsburgh,PA,15219,Nonclassified Establishments
74-067-3888,1,1,1,Defer Coffee,2002 Smallman St,Pittsburgh,PA,15222,Coffee Shops
74-079-4421,0,1,1,Simple Cafe,1 Penn Ctr W,Pittsburgh,PA,15276,Restaurants
74-099-0390,1,1,0,Craftwork Catering,600 Grant St,Pittsburgh,PA,15219,Caterers
74-099-2030,1,1,1,Milkshake Factory,3612 Forbes Ave,Pittsburgh,PA,15213,Ice Cream Parlors
74-099-2030,1,1,1,Milkshake Factory Oakland,3612 Forbes Ave,Pittsburgh,PA,15213,Ice Cream Parlors
74-110-3645,0,0,1,Greycourt & Co,607 College Ave,Pittsburgh,PA,15232,Restaurants
74-118-5362,0,0,1,American Bar Corp,212 Oakland Ave,Pittsburgh,PA,15213,Restaurants
74-118-5555,0,1,1,Biglari Holdings Inc,1951 Park Manor Blvd,Pittsburgh,PA,15205,Restaurants
74-130-8093,0,1,1,Fairmont Hotel Sales Offices,121 7th St,Pittsburgh,PA,15222,Hotels & Motels
74-143-6808,0,0,1,Eat'n Park,245 Waterfront Dr,Pittsburgh,PA,15222,Restaurants
74-143-7259,0,1,1,Mad Mex,5740 Baum Blvd # 1,Pittsburgh,PA,15206,Restaurant Management
74-147-3088,1,1,1,Manor Bar & Grille,229 Fernleaf St,Pittsburgh,PA,15210,Restaurants
74-150-7670,0,0,1,Totins Diner,51 E Orchard Ave,Pittsburgh,PA,15202,Restaurants
74-153-8261,0,0,1,Cbrl Group Inc,200 Davis Blvd,Pittsburgh,PA,15275,Restaurants
74-153-9352,0,0,1,Vocelli Pizza Inc,Vocelli Pizza - Store Support,Pittsburgh,PA,15220,Restaurants
74-160-2151,0,1,1,961 Street Foods LLC,961 Liberty Ave,Pittsburgh,PA,15222,Restaurants
74-166-5188,0,1,0,Earth Inspired Salads,625 Liberty Ave,Pittsburgh,PA,15222,Restaurants
74-166-5190,1,1,1,Primanti Bros,1000 Airport Blvd,Pittsburgh,PA,15231,Restaurants
74-168-3902,0,1,1,Davide Pizzeria,2549 Penn Ave,Pittsburgh,PA,15222,Restaurants
74-168-3902,0,1,1,Pizzeria Davide,2549 Penn Ave,Pittsburgh,PA,15222,Restaurants
74-170-1174,1,1,1,Dave & Buster's,6260 Northway Dr,Pittsburgh,PA,15237,Restaurants
74-177-4866,0,1,1,Graeter's Ice Cream,437 Mount Lebanon Blvd,Pittsburgh,PA,15234,Ice Cream Parlors
74-184-8008,1,1,1,Cosmo On Carson,1713 E Carson St,Pittsburgh,PA,15203,Night Clubs
74-193-3373,0,1,1,California Taco Shop,890 Butler St,Pittsburgh,PA,15223,Restaurants
74-201-4650,0,1,1,Harper,1251 Waterfront Pl # 201,Pittsburgh,PA,15222,Restaurants
74-216-8110,0,1,1,Observatory Hill Deli,3856 Baytree St,Pittsburgh,PA,15214,Restaurants
74-220-4021,1,1,1,Centre Ave Catering,1070 Banksville Rd,Pittsburgh,PA,15216,Caterers
74-260-8571,1,1,1,Sub Zero Nitrogen Ice Cream,206 S Highland Ave,Pittsburgh,PA,15206,Ice Cream Parlors
74-262-4859,1,1,1,Wolfies Pub,274 Forbes Ave,Pittsburgh,PA,15222,Bars
74-262-4859,1,1,1,Wolfies Pub,274 Forbes Ave,Pittsburgh,PA,15222,Nonclassified Establishments
74-268-9713,0,0,1,LA Prima Espresso Co,1100 Smallman St,Pittsburgh,PA,15222,Coffee Shops
74-270-8059,1,1,1,Dunkin',98 Clairton Blvd,Pittsburgh,PA,15236,Doughnuts
74-279-7019,1,1,1,Waffles Incaffinated,456 5th Ave,Pittsburgh,PA,15219,Restaurants
74-283-3027,1,1,1,Einstein Bros Bagels,230 S Bouquet St Posvar Hall,Pittsburgh,PA,15213,Bagels
74-283-3027,1,1,1,Einstein Bros Bagels,230 S Bouquet St,Pittsburgh,PA,15213,Bagels
74-285-0138,1,1,1,Lunch Box,1307 Federal St,Pittsburgh,PA,15212,Restaurants
74-359-9387,1,1,1,Route 28 Bar & Grill,180 Gamma Dr,Pittsburgh,PA,15238,Bars
74-366-9860,1,1,1,Mike's Beer Bar,110 Federal St,Pittsburgh,PA,15212,Bars
74-370-0352,1,1,1,Club,1000 Airport Blvd,Pittsburgh,PA,15231,Restaurants
74-372-2086,1,1,1,Cinnabon,100 Robinson Center Dr,Pittsburgh,PA,15205,Bakers-Retail
74-372-2130,1,1,1,P Za Kitchen,3 E Station Square Dr,Pittsburgh,PA,15219,Restaurants
74-376-2019,1,1,1,P Za Kitchen,6600 Robinson Center Dr,Pittsburgh,PA,15205,Pizza
74-378-8297,1,1,1,Panda Express,7223 Mcknight Rd,Pittsburgh,PA,15237,Restaurants
74-383-2554,0,1,0,Grind,650 Smithfield St,Pittsburgh,PA,15222,Coffee Shops
74-385-3885,1,1,1,Hannadin's Pizza-Mediteranean,2147 Ardmore Blvd,Pittsburgh,PA,15221,Foods-Carry Out
74-387-1818,1,1,1,True Pizzeria & Lounge,5474 Campbells Run Rd,Pittsburgh,PA,15205,Restaurants
74-391-1649,0,1,1,Selamis Turkish Kebab House,5501 Centre Ave,Pittsburgh,PA,15232,Restaurants
74-392-1945,1,1,0,Hamsah Mediteranean Grill,4371 Murray Ave,Pittsburgh,PA,15217,Restaurants
74-412-4841,0,0,1,Crafthouse Stage & Grill,5024 Curry Rd,Pittsburgh,PA,15236,Restaurants
74-434-0607,1,1,1,Yukiyama LLC,2121 Murray Ave,Pittsburgh,PA,15217,Restaurants
74-434-5219,1,1,1,Took Took 98,2018 Murray Ave,Pittsburgh,PA,15217,Restaurants
74-434-5219,1,1,1,Took Took 98,2018 Murray Ave,Pittsburgh,PA,15217,Nonclassified Establishments
74-441-6798,0,1,1,Pad Thai Noodle,256 N Craig St,Pittsburgh,PA,15213,Restaurants
74-444-0237,0,0,1,Green Mill Super Critical Inc,7800 Susquehanna St,Pittsburgh,PA,15208,Restaurants
74-457-4238,0,1,1,Sahara Restaurant Grill,7600 Forbes Ave,Pittsburgh,PA,15221,Restaurants
74-467-0630,0,1,1,Cribs,810 River Ave # 250,Pittsburgh,PA,15212,Restaurants
74-468-1893,0,1,1,Giannivia's Restaurant & Bar,5301 Grove Rd,Pittsburgh,PA,15236,Restaurants
74-472-5146,0,1,1,Speedy Cafe,4311 Steubenville Pike,Pittsburgh,PA,15205,Restaurants
74-474-1817,0,1,1,Speedy Cafe,5701 Grand Ave,Pittsburgh,PA,15225,Restaurants
74-474-1843,0,1,1,Speedy Cafe,4420 Browns Hill Rd,Pittsburgh,PA,15217,Restaurants
74-476-9072,0,1,1,Starbucks,114 Bakery Square Blvd,Pittsburgh,PA,15206,Coffee Shops
74-481-1573,0,1,1,Friendships Group LLC,4770 Liberty Ave,Pittsburgh,PA,15224,Restaurants
74-482-4112,0,1,1,Iron Born Pizza,1806 Smallman St,Pittsburgh,PA,15222,Restaurants
74-482-5737,0,1,1,Taco Bell,121 Costco Dr,Pittsburgh,PA,15205,Restaurants
74-487-8996,0,1,0,Supper On Penn,1211 Penn Ave,Pittsburgh,PA,15222,Restaurants
74-487-9160,0,1,1,Bar Botanico,4325 Butler St,Pittsburgh,PA,15201,Bars
74-489-6405,0,1,0,Naturoll Creamery,306 Mcholme Dr,Pittsburgh,PA,15275,Ice Cream Parlors
74-490-7732,0,1,1,Chelsea's Pizza,3285 W Liberty Ave,Pittsburgh,PA,15216,Restaurants
74-493-6024,0,1,1,Milk Shake Factory,9180 Covenant Ave,Pittsburgh,PA,15237,Restaurants
74-620-2534,0,1,1,Hapa Hawaiian Grill,1334 5th Ave,Pittsburgh,PA,15219,Restaurants
74-645-6500,0,1,1,Ocean Treasures,3450 William Penn Hwy,Pittsburgh,PA,15235,Restaurants
74-659-2446,0,1,1,Commerce Bar,128 S Highland Ave,Pittsburgh,PA,15206,Bars
74-668-0766,0,1,1,Fig & Ash,514 E Ohio St,Pittsburgh,PA,15212,Restaurants
74-668-0766,0,1,1,Fig & Ash,514 E Ohio St,Pittsburgh,PA,15212,Nonclassified Establishments
74-668-0767,0,1,1,Five Guys,5207 Liberty Ave # 101,Pittsburgh,PA,15224,Restaurants
74-672-5574,0,1,1,King Cobra Corp,4305 Main St,Pittsburgh,PA,15224,Restaurants
74-672-5575,0,1,1,Big Shot Bob's House Of Wings,4766 Liberty Ave,Pittsburgh,PA,15224,Restaurants
74-680-5478,0,1,1,Amf Playmor Lanes,5840 Buttermilk Hollow Rd,Pittsburgh,PA,15207,Bowling Centers
74-681-8771,0,1,1,4th District,745 Grant St,Pittsburgh,PA,15219,Bars
74-681-8771,0,1,1,4th District,745 Grand Ave,Pittsburgh,PA,15221,Bars
74-686-2894,0,1,1,Full Pint Wild Side Pub,5310 Butler St,Pittsburgh,PA,15201,Bars
74-699-0547,0,1,1,So Fresh,177 S Highland Ave # A,Pittsburgh,PA,15206,Restaurants
74-699-0547,0,1,1,So Fresh,177 S Highland Ave,Pittsburgh,PA,15206,Restaurants
74-713-0435,0,1,1,Starbucks,300 Davis Blvd,Pittsburgh,PA,15275,Coffee Shops
74-716-3958,0,1,1,Dive Bar & Grille,607 S Braddock Ave,Pittsburgh,PA,15221,Restaurants
74-728-3827,0,1,1,Taco Bell,212 Rodi Rd,Pittsburgh,PA,15235,Restaurants
74-732-3383,0,1,1,Dunkin',5241 Liberty Ave,Pittsburgh,PA,15224,Doughnuts
74-735-2123,0,1,1,Ihop,9036 St Simon Way,Pittsburgh,PA,15237,Restaurants
74-756-6028,0,1,1,Hen Fruit LLC,501 Grant St,Pittsburgh,PA,15219,Restaurants
74-761-6246,0,1,1,Fox's Pizza Den,4065 Penn Ave,Pittsburgh,PA,15224,Pizza
74-772-8489,0,1,1,Fox's Pizza Den,12244 Frankstown Rd,Pittsburgh,PA,15235,Pizza
74-772-8530,0,1,1,Rally's Hamburgers,11749 Frankstown Rd,Pittsburgh,PA,15235,Restaurants
74-773-0193,0,1,1,Just One More Saloon,1613 Brownsville Rd,Pittsburgh,PA,15210,Bars
74-777-9061,0,1,1,Jersey Mike's Subs,6508 Steubenville Pike,Pittsburgh,PA,15205,Restaurants
74-788-3408,0,0,1,Moe's Southwest Grill,3616 5th Ave,Pittsburgh,PA,15213,Restaurants
74-813-8269,0,1,1,350 Degree Bakery,2427 S 18th St,Pittsburgh,PA,15210,Restaurants
74-813-8836,0,2,2,Kiin Lao & Thai Eatery,5846 Forbes Ave,Pittsburgh,PA,15217,Restaurants
74-818-4837,0,1,1,Mt Oliver Gyros,130 Brownsville Rd,Pittsburgh,PA,15210,Restaurants
74-820-6918,0,1,1,Domino's,6518 Steubenville Pike,Pittsburgh,PA,15205,Pizza
74-823-2621,0,1,1,Frick Park Tavern,1100 S Braddock Ave # 8,Pittsburgh,PA,15218,Restaurants
74-827-6903,0,1,1,Lola's Eatery,3337 Penn Ave,Pittsburgh,PA,15201,Restaurants
74-836-8864,0,1,1,Zoup! Fresh Soup Co,1945 Park Manor Blvd # 514,Pittsburgh,PA,15205,Restaurants
74-855-1433,0,1,1,Alta Via,46 Fox Chapel Rd,Pittsburgh,PA,15238,Restaurants
74-855-1437,0,1,1,Spirits & Tales,5130 Bigelow Blvd,Pittsburgh,PA,15213,Restaurants
74-904-1017,0,1,1,Quaker Steak & Lube,1101 5th Ave,Pittsburgh,PA,15219,Restaurants
74-907-5363,0,1,1,Condado Tacos,4300 Butler St,Pittsburgh,PA,15201,Restaurants
74-924-3787,0,1,1,Father's Diner,876 Progress St,Pittsburgh,PA,15212,Restaurants
74-927-6308,0,1,1,Father Son Pizzeria,3906 Perrysville Ave,Pittsburgh,PA,15214,Restaurants
74-959-9715,0,1,1,Erin's Deli,210 6th Ave,Pittsburgh,PA,15222,Restaurants
74-962-7305,0,1,1,Potomac Station Coffee Shop,1607 Potomac Ave,Pittsburgh,PA,15216,Coffee Shops
74-979-6007,0,1,1,Baskin-Robbins,5241 Liberty Ave,Pittsburgh,PA,15224,Ice Cream Parlors
74-994-5575,0,0,2,Kickstand Sandwich Shop,936 Brookline Blvd,Pittsburgh,PA,15226,Restaurants
75-046-7777,0,0,1,2 Sisters 2 Sons,1882 Main St,Pittsburgh,PA,15215,Restaurants
75-046-7788,0,0,1,Walnut Grill Bethel,1001 Cool Springs Dr,Pittsburgh,PA,15234,Restaurants
75-049-8369,0,0,1,Boxed Catering,224 W Station Square Dr,Pittsburgh,PA,15219,Caterers
75-050-2675,0,0,1,Jersey Mike's Subs,5225 Liberty Ave,Pittsburgh,PA,15224,Restaurants
75-050-8936,0,0,1,Jolina's 2,3524 5th Ave,Pittsburgh,PA,15213,Restaurants
75-072-6644,0,0,1,Hunan Cafe,1615 S Braddock Ave,Pittsburgh,PA,15218,Restaurants
75-134-0203,0,0,1,Angela's Cafe,735 Copeland St,Pittsburgh,PA,15232,Restaurants
75-140-8656,0,0,1,Square Cafe,134 S Highland Ave # 1,Pittsburgh,PA,15206,Restaurants
75-150-6733,0,0,1,Rolling Pepperoni LLC,6140 Butler St,Pittsburgh,PA,15201,Restaurants
75-165-2051,0,0,1,Morcilla,3519 Butler St # 1,Pittsburgh,PA,15201,Restaurants
75-165-2053,0,0,1,Brick Shop,177 40th St,Pittsburgh,PA,15201,Restaurants
75-165-2063,0,0,1,Coop De Ville,2305 Smallman St,Pittsburgh,PA,15222,Bowling Centers
75-177-6951,0,0,1,Ups Access Point Location,4806 Liberty Ave,Pittsburgh,PA,15224,Mailing & Shipping Services
75-258-7034,0,0,1,Auntie Anne's Pretzels,Po Box 12318,Pittsburgh,PA,15231,Pretzels-Retail
75-262-0939,0,0,1,Jimmy John's,115 Oakland Ave # Campus,Pittsburgh,PA,15213,Restaurants
75-306-0469,0,0,1,Cinderlands Warehouse,2601 Smallman St,Pittsburgh,PA,15222,Restaurants
75-306-0726,0,0,1,Taiwanese Bistro Cafe 33,1711 Shady Ave,Pittsburgh,PA,15217,Restaurants
75-379-8194,0,0,1,Taste Of Asia,435 Mcneilly Rd,Pittsburgh,PA,15226,Grocers-Retail
75-386-3333,0,0,1,South Hills Rstrnt Group LLC,28 Donati Rd,Pittsburgh,PA,15241,Restaurants
75-390-2909,0,0,1,Atwood Cafe,344 Atwood St,Pittsburgh,PA,15213,Restaurants
75-390-2951,0,0,1,Istanbul Grille,1103 S Braddock Ave,Pittsburgh,PA,15218,Restaurants
75-394-2844,0,0,1,Pizza Lupo,5123 Butler St,Pittsburgh,PA,15201,Pizza
75-579-4177,0,0,1,Kretzler's Tavern,2240 Babcock Blvd,Pittsburgh,PA,15237,Restaurants
75-619-5473,0,0,1,Prime Gourmet,2840 Smallman St # 1,Pittsburgh,PA,15222,Restaurants
75-624-6957,0,0,1,Mekong Diner LLC,238 Crafton Ingram Shp Ctr,Pittsburgh,PA,15205,Restaurants
75-624-6970,0,0,1,Dunkin',4560 Centre Ave,Pittsburgh,PA,15213,Doughnuts
75-624-7005,0,0,1,Yuki,415 Unity Center Rd,Pittsburgh,PA,15239,Restaurants
75-730-6926,0,0,1,Hummus-Pittsburgh,3285 W Liberty Ave,Pittsburgh,PA,15216,Restaurants
75-738-6718,0,0,1,New Yinz Coffee,2 E North Ave,Pittsburgh,PA,15212,Coffee Shops
75-746-8253,0,0,1,Sagun Asian Restaurant,4871 Clairton Blvd,Pittsburgh,PA,15236,Restaurants
75-788-7207,0,0,1,Pops & Son Pizzeria,3627 California Ave,Pittsburgh,PA,15212,Pizza
75-830-0915,0,0,1,Lowkey Taco,690 Chauvet Dr,Pittsburgh,PA,15275,Restaurants
75-831-2067,0,0,1,Ribs N Bread,4707 Centre Ave,Pittsburgh,PA,15213,Restaurants
75-831-7326,0,0,1,Fogo De Chao,525 Smithfield St,Pittsburgh,PA,15222,Restaurants
75-898-0215,0,0,1,Charleys Philly Steaks,1000 Ross Ave # 6,Pittsburgh,PA,15221,Restaurants
75-945-1229,0,0,1,Dunkin',3410 William Penn Hwy,Pittsburgh,PA,15235,Doughnuts
83-128-4567,1,0,0,Penn Brewery,800 Vinial St # 1,Pittsburgh,PA,15212,Brewers (Mfrs)
83-129-2917,1,1,1,Subway,11667 Penn Hills Dr,Pittsburgh,PA,15235,Restaurants
83-129-3279,1,1,1,Sichuan Palace,60 Federal Dr,Pittsburgh,PA,15235,Restaurants
83-129-4665,1,1,1,Carol Of Caseys Pizza Shop,11618 Penn Hills Dr,Pittsburgh,PA,15235,Restaurants
83-129-4665,1,1,1,Carol-Casey Pizza Carol Cstlln,11618 Penn Hills Dr,Pittsburgh,PA,15235,Restaurants
83-131-6005,1,1,1,Subway,414 Smithfield St,Pittsburgh,PA,15222,Restaurants
83-131-8340,1,1,0,Gateway Center Cafeteria,603 Stanwix St # 2,Pittsburgh,PA,15222,Restaurants
83-135-6274,1,1,1,Laprima Expresso Co,205 21st St,Pittsburgh,PA,15222,Coffee Shops
83-139-4465,1,0,0,Wilson's Bar-B-Q,700 N Taylor Ave,Pittsburgh,PA,15212,Restaurants
83-139-8243,1,1,1,Burger King,1901 Golden Mile Hwy,Pittsburgh,PA,15239,Restaurants
83-142-4700,1,1,1,Sesame Inn,704 Washington Rd,Pittsburgh,PA,15228,Restaurants
